color,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,winner
blue,SHOPIFY REBELLION,North America,14,4,3,3,1316,28.57142857142857,True
orange,XSET,North America,4,0,7,0,838,0.0,False
blue,SHOPIFY REBELLION,North America,10,1,8,1,1363,10.0,False
orange,XSET,North America,11,2,8,1,1358,18.181818181818183,True
blue,SHOPIFY REBELLION,North America,9,2,5,2,1154,22.22222222222222,False
orange,XSET,North America,13,3,6,2,1230,23.07692307692308,True
blue,SHOPIFY REBELLION,North America,8,2,9,2,1819,25.0,False
orange,XSET,North America,13,3,4,3,1577,23.07692307692308,True
blue,G2 ESPORTS,North America,5,0,3,0,648,0.0,False
orange,TRUE NEUTRAL,North America,4,2,3,2,980,50.0,True
blue,G2 ESPORTS,North America,9,3,3,2,1032,33.33333333333333,False
orange,TRUE NEUTRAL,North America,8,5,6,3,1546,62.5,True
blue,G2 ESPORTS,North America,16,2,4,2,1072,12.5,True
orange,TRUE NEUTRAL,North America,5,1,12,1,1378,20.0,False
blue,G2 ESPORTS,North America,6,1,4,1,894,16.666666666666664,False
orange,TRUE NEUTRAL,North America,8,3,5,2,1176,37.5,True
blue,NRG ESPORTS,North America,9,1,7,1,1139,11.11111111111111,False
orange,TORRENT,North America,10,2,7,1,1273,20.0,True
blue,NRG ESPORTS,North America,11,3,3,1,1175,27.27272727272727,True
orange,TORRENT,North America,6,2,8,0,1452,33.33333333333333,False
blue,NRG ESPORTS,North America,7,2,7,2,1301,28.57142857142857,True
orange,TORRENT,North America,10,1,4,1,896,10.0,False
blue,NRG ESPORTS,North America,10,8,3,4,1807,80.0,True
orange,TORRENT,North America,3,1,3,0,701,33.33333333333333,False
blue,SPACESTATION GAMING,North America,3,1,4,0,814,33.33333333333333,False
orange,TEAM ENVY,North America,7,3,2,2,1043,42.85714285714285,True
blue,SPACESTATION GAMING,North America,16,2,5,2,1411,12.5,True
orange,TEAM ENVY,North America,7,1,11,1,1669,14.285714285714285,False
blue,SPACESTATION GAMING,North America,9,3,5,3,1316,33.33333333333333,True
orange,TEAM ENVY,North America,9,2,5,2,1209,22.22222222222222,False
blue,SPACESTATION GAMING,North America,11,3,6,2,1363,27.27272727272727,True
orange,TEAM ENVY,North America,9,2,8,2,1380,22.22222222222222,False
blue,XSET,North America,6,4,7,1,1485,66.66666666666666,True
orange,FAZE CLAN,North America,16,3,3,3,1288,18.75,False
blue,XSET,North America,7,3,7,2,1299,42.85714285714285,True
orange,FAZE CLAN,North America,11,1,4,1,854,9.090909090909092,False
blue,XSET,North America,8,0,4,0,744,0.0,False
orange,FAZE CLAN,North America,5,1,7,1,1101,20.0,True
blue,XSET,North America,8,1,5,1,884,12.5,False
orange,FAZE CLAN,North America,11,5,6,3,1599,45.45454545454545,True
blue,XSET,North America,11,2,4,2,1046,18.181818181818183,True
orange,FAZE CLAN,North America,7,1,6,0,995,14.285714285714285,False
blue,GHOST GAMING,North America,6,1,5,1,887,16.666666666666664,True
orange,TEAM DVS,North America,5,0,5,0,831,0.0,False
blue,GHOST GAMING,North America,7,2,2,2,949,28.57142857142857,True
orange,TEAM DVS,North America,3,1,4,0,792,33.33333333333333,False
blue,GHOST GAMING,North America,7,4,7,4,1531,57.14285714285714,True
orange,TEAM DVS,North America,9,2,2,0,829,22.22222222222222,False
blue,INTEGRITY ESPORTS,North America,4,2,5,1,1055,50.0,False
orange,CHARLOTTE PHOENIX,North America,11,3,1,3,1001,27.27272727272727,True
blue,INTEGRITY ESPORTS,North America,6,0,6,0,892,0.0,False
orange,CHARLOTTE PHOENIX,North America,11,4,3,3,1253,36.36363636363637,True
blue,INTEGRITY ESPORTS,North America,10,3,9,3,1520,30.0,True
orange,CHARLOTTE PHOENIX,North America,11,1,5,1,852,9.090909090909092,False
blue,INTEGRITY ESPORTS,North America,7,1,7,0,1231,14.285714285714285,False
orange,CHARLOTTE PHOENIX,North America,10,2,5,1,1239,20.0,True
blue,ROGUE,North America,7,0,4,0,792,0.0,False
orange,SUSQUEHANNA SONIQS,North America,5,1,7,1,1061,20.0,True
blue,ROGUE,North America,9,2,2,2,1000,22.22222222222222,True
orange,SUSQUEHANNA SONIQS,North America,3,1,6,1,1062,33.33333333333333,False
blue,ROGUE,North America,7,1,9,1,1187,14.285714285714285,False
orange,SUSQUEHANNA SONIQS,North America,13,5,4,4,1441,38.46153846153847,True
blue,ROGUE,North America,11,2,2,1,764,18.181818181818183,True
orange,SUSQUEHANNA SONIQS,North America,4,1,6,1,909,25.0,False
blue,ROGUE,North America,9,1,5,1,1054,11.11111111111111,False
orange,SUSQUEHANNA SONIQS,North America,9,2,5,2,1115,22.22222222222222,True
blue,VERSION1,North America,10,1,6,1,1091,10.0,True
orange,SHOPIFY REBELLION,North America,9,0,9,0,1157,0.0,False
blue,VERSION1,North America,5,2,3,2,936,40.0,True
orange,SHOPIFY REBELLION,North America,4,1,2,1,730,25.0,False
blue,VERSION1,North America,10,3,2,3,1275,30.0,True
orange,SHOPIFY REBELLION,North America,4,2,7,1,1425,50.0,False
blue,NRG ESPORTS,North America,16,1,8,1,1293,6.25,False
orange,TRUE NEUTRAL,North America,12,2,12,2,1891,16.666666666666664,True
blue,NRG ESPORTS,North America,11,3,1,2,1002,27.27272727272727,True
orange,TRUE NEUTRAL,North America,5,2,6,1,978,40.0,False
blue,NRG ESPORTS,North America,15,5,6,5,1693,33.33333333333333,True
orange,TRUE NEUTRAL,North America,6,0,8,0,875,0.0,False
blue,NRG ESPORTS,North America,14,0,7,0,1149,0.0,False
orange,TRUE NEUTRAL,North America,8,1,9,1,1321,12.5,True
blue,NRG ESPORTS,North America,9,3,11,3,1873,33.33333333333333,True
orange,TRUE NEUTRAL,North America,14,2,5,2,1268,14.285714285714285,False
blue,SPACESTATION GAMING,North America,6,2,6,1,1055,33.33333333333333,True
orange,XSET,North America,8,1,4,1,793,12.5,False
blue,SPACESTATION GAMING,North America,7,2,6,2,1339,28.57142857142857,True
orange,XSET,North America,7,1,5,1,1025,14.285714285714285,False
blue,SPACESTATION GAMING,North America,6,2,3,1,889,33.33333333333333,True
orange,XSET,North America,6,0,4,0,597,0.0,False
blue,G2 ESPORTS,North America,12,1,7,1,1061,8.333333333333332,False
orange,SUSQUEHANNA SONIQS,North America,9,2,9,2,1432,22.22222222222222,True
blue,G2 ESPORTS,North America,7,3,6,1,1416,42.85714285714285,True
orange,SUSQUEHANNA SONIQS,North America,9,2,4,2,1066,22.22222222222222,False
blue,G2 ESPORTS,North America,22,4,17,2,2694,18.181818181818183,True
orange,SUSQUEHANNA SONIQS,North America,21,3,15,3,2584,14.285714285714285,False
blue,G2 ESPORTS,North America,9,1,6,1,1123,11.11111111111111,True
orange,SUSQUEHANNA SONIQS,North America,10,0,7,0,923,0.0,False
blue,FAZE CLAN,North America,9,5,4,5,1517,55.55555555555556,True
orange,CHARLOTTE PHOENIX,North America,5,0,3,0,545,0.0,False
blue,FAZE CLAN,North America,13,2,6,2,1549,15.384615384615383,True
orange,CHARLOTTE PHOENIX,North America,11,1,6,1,1355,9.090909090909092,False
blue,FAZE CLAN,North America,5,0,2,0,556,0.0,False
orange,CHARLOTTE PHOENIX,North America,5,1,2,1,784,20.0,True
blue,FAZE CLAN,North America,9,4,6,3,1456,44.44444444444444,True
orange,CHARLOTTE PHOENIX,North America,6,1,5,1,958,16.666666666666664,False
blue,TEAM ENVY,North America,0,0,9,0,967,0.0,False
orange,VERSION1,North America,15,5,0,4,1225,33.33333333333333,True
blue,TEAM ENVY,North America,8,1,4,1,878,12.5,False
orange,VERSION1,North America,7,2,6,2,1113,28.57142857142857,True
blue,TEAM ENVY,North America,8,4,4,3,1439,50.0,True
orange,VERSION1,North America,7,3,4,3,1193,42.85714285714285,False
blue,TEAM ENVY,North America,8,2,5,2,1145,25.0,True
orange,VERSION1,North America,5,0,5,0,758,0.0,False
blue,TEAM ENVY,North America,11,2,2,2,961,18.181818181818183,True
orange,VERSION1,North America,3,1,7,1,1001,33.33333333333333,False
blue,TORRENT,North America,12,3,5,3,1248,25.0,True
orange,GHOST GAMING,North America,6,1,8,0,1035,16.666666666666664,False
blue,TORRENT,North America,8,5,2,3,1332,62.5,True
orange,GHOST GAMING,North America,4,2,3,2,935,50.0,False
blue,TORRENT,North America,7,2,7,2,1211,28.57142857142857,True
orange,GHOST GAMING,North America,10,1,5,1,1097,10.0,False
blue,ROGUE,North America,10,1,11,0,1717,10.0,True
orange,TEAM DVS,North America,13,0,4,0,1117,0.0,False
blue,ROGUE,North America,12,3,7,3,1510,25.0,True
orange,TEAM DVS,North America,10,2,8,2,1278,20.0,False
blue,ROGUE,North America,4,0,3,0,681,0.0,False
orange,TEAM DVS,North America,4,1,2,0,626,25.0,True
blue,ROGUE,North America,7,4,3,3,1167,57.14285714285714,True
orange,TEAM DVS,North America,6,2,3,2,953,33.33333333333333,False
blue,INTEGRITY ESPORTS,North America,5,0,6,0,781,0.0,False
orange,SHOPIFY REBELLION,North America,11,4,4,4,1519,36.36363636363637,True
blue,INTEGRITY ESPORTS,North America,5,1,7,1,1144,20.0,True
orange,SHOPIFY REBELLION,North America,10,0,4,0,725,0.0,False
blue,INTEGRITY ESPORTS,North America,4,0,4,0,711,0.0,False
orange,SHOPIFY REBELLION,North America,7,1,4,1,968,14.285714285714285,True
blue,INTEGRITY ESPORTS,North America,10,2,6,2,1066,20.0,False
orange,SHOPIFY REBELLION,North America,13,4,5,3,1465,30.76923076923077,True
blue,TRUE NEUTRAL,North America,10,2,7,2,1731,20.0,False
orange,TEAM ENVY,North America,11,3,4,2,1586,27.27272727272727,True
blue,TRUE NEUTRAL,North America,10,1,6,1,1027,10.0,True
orange,TEAM ENVY,North America,7,0,6,0,835,0.0,False
blue,TRUE NEUTRAL,North America,10,1,5,1,987,10.0,False
orange,TEAM ENVY,North America,10,2,9,2,1377,20.0,True
blue,TRUE NEUTRAL,North America,3,1,4,1,838,33.33333333333333,False
orange,TEAM ENVY,North America,9,2,2,2,941,22.22222222222222,True
blue,XSET,North America,9,1,10,1,1488,11.11111111111111,True
orange,TORRENT,North America,12,0,8,0,1258,0.0,False
blue,XSET,North America,8,1,4,0,872,12.5,True
orange,TORRENT,North America,4,0,6,0,745,0.0,False
blue,XSET,North America,10,2,5,2,1138,20.0,True
orange,TORRENT,North America,6,0,6,0,895,0.0,False
blue,G2 ESPORTS,North America,9,1,7,0,982,11.11111111111111,False
orange,FAZE CLAN,North America,11,3,7,2,1467,27.27272727272727,True
blue,G2 ESPORTS,North America,6,3,7,2,1375,50.0,True
orange,FAZE CLAN,North America,11,2,3,2,933,18.181818181818183,False
blue,G2 ESPORTS,North America,4,1,3,1,763,25.0,False
orange,FAZE CLAN,North America,9,3,3,3,1214,33.33333333333333,True
blue,G2 ESPORTS,North America,6,1,2,1,753,16.666666666666664,True
orange,FAZE CLAN,North America,7,0,5,0,781,0.0,False
blue,G2 ESPORTS,North America,6,1,3,1,863,16.666666666666664,False
orange,FAZE CLAN,North America,7,6,1,5,1480,85.71428571428571,True
blue,VERSION1,North America,10,2,11,2,1764,20.0,True
orange,ROGUE,North America,14,1,7,1,1207,7.142857142857142,False
blue,VERSION1,North America,9,3,10,3,1897,33.33333333333333,True
orange,ROGUE,North America,15,2,7,2,1507,13.333333333333334,False
blue,VERSION1,North America,9,0,1,0,591,0.0,False
orange,ROGUE,North America,4,3,6,2,1298,75.0,True
blue,VERSION1,North America,14,5,4,4,1508,35.714285714285715,True
orange,ROGUE,North America,6,0,6,0,759,0.0,False
blue,GHOST GAMING,North America,9,0,7,0,927,0.0,False
orange,SHOPIFY REBELLION,North America,9,1,6,1,1020,11.11111111111111,True
blue,GHOST GAMING,North America,10,3,4,3,1262,30.0,True
orange,SHOPIFY REBELLION,North America,6,1,5,0,845,16.666666666666664,False
blue,GHOST GAMING,North America,7,3,2,3,938,42.85714285714285,True
orange,SHOPIFY REBELLION,North America,3,1,4,0,692,33.33333333333333,False
blue,GHOST GAMING,North America,7,1,5,1,1183,14.285714285714285,True
orange,SHOPIFY REBELLION,North America,5,0,5,0,1011,0.0,False
blue,CHARLOTTE PHOENIX,North America,18,2,9,2,2074,11.11111111111111,True
orange,SUSQUEHANNA SONIQS,North America,12,1,12,0,1906,8.333333333333332,False
blue,CHARLOTTE PHOENIX,North America,2,0,7,0,876,0.0,False
orange,SUSQUEHANNA SONIQS,North America,11,2,2,2,891,18.181818181818183,True
blue,CHARLOTTE PHOENIX,North America,5,1,3,1,745,20.0,False
orange,SUSQUEHANNA SONIQS,North America,5,2,4,2,919,40.0,True
blue,CHARLOTTE PHOENIX,North America,18,1,9,0,1294,5.555555555555555,False
orange,SUSQUEHANNA SONIQS,North America,11,2,14,2,2067,18.181818181818183,True
blue,G2 ESPORTS,North America,10,1,0,1,580,10.0,True
orange,GHOST GAMING,North America,0,0,7,0,782,0.0,False
blue,G2 ESPORTS,North America,7,1,1,1,654,14.285714285714285,True
orange,GHOST GAMING,North America,4,0,5,0,700,0.0,False
blue,G2 ESPORTS,North America,8,3,7,3,1379,37.5,True
orange,GHOST GAMING,North America,11,2,3,2,984,18.181818181818183,False
blue,TRUE NEUTRAL,North America,10,1,6,0,1026,10.0,False
orange,SUSQUEHANNA SONIQS,North America,6,2,8,1,1199,33.33333333333333,True
blue,TRUE NEUTRAL,North America,7,1,7,0,1028,14.285714285714285,True
orange,SUSQUEHANNA SONIQS,North America,10,0,7,0,885,0.0,False
blue,TRUE NEUTRAL,North America,7,3,3,3,1111,42.85714285714285,True
orange,SUSQUEHANNA SONIQS,North America,4,1,4,1,860,25.0,False
blue,TRUE NEUTRAL,North America,12,5,4,5,1624,41.66666666666667,True
orange,SUSQUEHANNA SONIQS,North America,7,2,4,1,905,28.57142857142857,False
blue,TORRENT,North America,10,3,9,3,1916,30.0,False
orange,VERSION1,North America,17,4,5,4,1845,23.52941176470588,True
blue,TORRENT,North America,7,2,11,0,1338,28.57142857142857,False
orange,VERSION1,North America,17,3,5,3,1417,17.647058823529413,True
blue,TORRENT,North America,3,0,5,0,771,0.0,False
orange,VERSION1,North America,7,2,3,2,1057,28.57142857142857,True
blue,SPACESTATION GAMING,North America,7,2,3,2,968,28.57142857142857,True
orange,TRUE NEUTRAL,North America,5,1,5,1,921,20.0,False
blue,SPACESTATION GAMING,North America,7,2,8,2,1428,28.57142857142857,True
orange,TRUE NEUTRAL,North America,9,1,3,0,834,11.11111111111111,False
blue,SPACESTATION GAMING,North America,11,1,7,1,1518,9.090909090909092,True
orange,TRUE NEUTRAL,North America,9,0,8,0,1183,0.0,False
blue,SPACESTATION GAMING,North America,11,2,7,2,1369,18.181818181818183,True
orange,TRUE NEUTRAL,North America,7,1,7,0,1276,14.285714285714285,False
blue,THREE RATS,Asia-Pacific South,8,3,2,3,1059,37.5,True
orange,DELUXEDREAM,Asia-Pacific South,3,2,3,2,799,66.66666666666666,False
blue,THREE RATS,Asia-Pacific South,9,5,4,4,1463,55.55555555555556,True
orange,DELUXEDREAM,Asia-Pacific South,6,2,3,1,719,33.33333333333333,False
blue,THREE RATS,Asia-Pacific South,7,4,7,4,1584,57.14285714285714,True
orange,DELUXEDREAM,Asia-Pacific South,11,3,1,3,1034,27.27272727272727,False
blue,PINEAPPLE CAKE,Asia-Pacific South,10,3,1,3,1122,30.0,True
orange,TEAM NAZGUL,Asia-Pacific South,3,1,5,0,969,33.33333333333333,False
blue,PINEAPPLE CAKE,Asia-Pacific South,10,6,4,5,1753,60.0,True
orange,TEAM NAZGUL,Asia-Pacific South,4,0,2,0,412,0.0,False
blue,PINEAPPLE CAKE,Asia-Pacific South,11,3,4,3,1278,27.27272727272727,True
orange,TEAM NAZGUL,Asia-Pacific South,7,2,4,0,778,28.57142857142857,False
blue,1NE ESPORTS,Asia-Pacific South,11,5,4,4,1394,45.45454545454545,True
orange,HIRAETH,Asia-Pacific South,9,3,5,2,1154,33.33333333333333,False
blue,1NE ESPORTS,Asia-Pacific South,10,5,3,5,1452,50.0,True
orange,HIRAETH,Asia-Pacific South,3,0,4,0,569,0.0,False
blue,1NE ESPORTS,Asia-Pacific South,8,3,3,2,1088,37.5,True
orange,HIRAETH,Asia-Pacific South,3,0,4,0,650,0.0,False
blue,TEAM ATELIER,Asia-Pacific South,5,2,4,2,1020,40.0,True
orange,DN ENTERPRISES,Asia-Pacific South,8,1,3,0,687,12.5,False
blue,TEAM ATELIER,Asia-Pacific South,4,0,2,0,515,0.0,False
orange,DN ENTERPRISES,Asia-Pacific South,6,3,4,3,1107,50.0,True
blue,TEAM ATELIER,Asia-Pacific South,14,3,1,2,1075,21.428571428571427,True
orange,DN ENTERPRISES,Asia-Pacific South,4,2,8,1,1310,50.0,False
blue,TEAM ATELIER,Asia-Pacific South,5,1,5,0,735,20.0,False
orange,DN ENTERPRISES,Asia-Pacific South,10,5,3,5,1364,50.0,True
blue,TEAM ATELIER,Asia-Pacific South,4,2,3,2,878,50.0,True
orange,DN ENTERPRISES,Asia-Pacific South,5,1,2,1,757,20.0,False
blue,HALAL MEN,Asia-Pacific South,5,3,3,0,1015,60.0,True
orange,FLU ESPORTS,Asia-Pacific South,4,0,2,0,382,0.0,False
blue,HALAL MEN,Asia-Pacific South,14,3,4,3,1192,21.428571428571427,True
orange,FLU ESPORTS,Asia-Pacific South,6,2,7,2,1130,33.33333333333333,False
blue,HALAL MEN,Asia-Pacific South,6,3,5,2,1311,50.0,True
orange,FLU ESPORTS,Asia-Pacific South,8,2,0,2,826,25.0,False
blue,AZURE ESPORTS,Asia-Pacific South,10,5,2,3,1252,50.0,True
orange,ZNTRA,Asia-Pacific South,5,1,6,1,858,20.0,False
blue,AZURE ESPORTS,Asia-Pacific South,10,3,8,2,1528,30.0,True
orange,ZNTRA,Asia-Pacific South,9,1,4,0,838,11.11111111111111,False
blue,AZURE ESPORTS,Asia-Pacific South,11,3,4,3,1288,27.27272727272727,True
orange,ZNTRA,Asia-Pacific South,7,2,5,1,1002,28.57142857142857,False
blue,DN ENTERPRISES,Asia-Pacific South,17,7,1,5,1698,41.17647058823529,True
orange,POWER OF YOGURT,Asia-Pacific South,3,2,4,2,928,66.66666666666666,False
blue,DN ENTERPRISES,Asia-Pacific South,11,5,3,5,1550,45.45454545454545,True
orange,POWER OF YOGURT,Asia-Pacific South,8,4,3,2,1174,50.0,False
blue,DN ENTERPRISES,Asia-Pacific South,12,5,2,4,1368,41.66666666666667,True
orange,POWER OF YOGURT,Asia-Pacific South,5,2,5,2,960,40.0,False
blue,DELUXEDREAM,Asia-Pacific South,12,7,2,5,1733,58.333333333333336,True
orange,DOTHRAKI,Asia-Pacific South,5,2,4,1,874,40.0,False
blue,DELUXEDREAM,Asia-Pacific South,7,3,3,1,945,42.85714285714285,False
orange,DOTHRAKI,Asia-Pacific South,9,4,3,2,1160,44.44444444444444,True
blue,DELUXEDREAM,Asia-Pacific South,13,5,3,3,1548,38.46153846153847,True
orange,DOTHRAKI,Asia-Pacific South,5,2,5,0,969,40.0,False
blue,DELUXEDREAM,Asia-Pacific South,14,7,1,6,1720,50.0,True
orange,DOTHRAKI,Asia-Pacific South,3,2,3,1,748,66.66666666666666,False
blue,YOU'RE THROWING,Middle East & North Africa,7,1,3,1,724,14.285714285714285,False
orange,OWLARMY,Middle East & North Africa,6,3,5,2,1162,50.0,True
blue,YOU'RE THROWING,Middle East & North Africa,12,3,4,3,1211,25.0,False
orange,OWLARMY,Middle East & North Africa,10,4,6,3,1446,40.0,True
blue,YOU'RE THROWING,Middle East & North Africa,7,1,4,1,846,14.285714285714285,False
orange,OWLARMY,Middle East & North Africa,7,3,6,3,1223,42.85714285714285,True
blue,INVADERS,Middle East & North Africa,8,3,4,2,1089,37.5,True
orange,THE EVIL ESPORTS,Middle East & North Africa,7,1,4,1,827,14.285714285714285,False
blue,INVADERS,Middle East & North Africa,10,3,10,3,1846,30.0,False
orange,THE EVIL ESPORTS,Middle East & North Africa,15,4,4,4,1632,26.666666666666668,True
blue,INVADERS,Middle East & North Africa,7,1,3,0,560,14.285714285714285,False
orange,THE EVIL ESPORTS,Middle East & North Africa,6,2,4,2,804,33.33333333333333,True
blue,INVADERS,Middle East & North Africa,7,1,5,1,1010,14.285714285714285,False
orange,THE EVIL ESPORTS,Middle East & North Africa,9,2,4,2,1015,22.22222222222222,True
blue,INVADERS,Middle East & North Africa,12,3,1,3,1140,25.0,True
orange,FRENZY ESPORTS,Middle East & North Africa,2,1,7,0,1033,50.0,False
blue,INVADERS,Middle East & North Africa,5,2,4,1,995,40.0,False
orange,FRENZY ESPORTS,Middle East & North Africa,8,3,2,3,1004,37.5,True
blue,INVADERS,Middle East & North Africa,10,5,2,4,1466,50.0,True
orange,FRENZY ESPORTS,Middle East & North Africa,5,2,3,2,911,40.0,False
blue,INVADERS,Middle East & North Africa,9,3,4,1,1219,33.33333333333333,True
orange,FRENZY ESPORTS,Middle East & North Africa,6,2,6,2,1133,33.33333333333333,False
blue,YOU'RE THROWING,Middle East & North Africa,6,2,4,2,1007,33.33333333333333,False
orange,TEAM D7K,Middle East & North Africa,10,3,3,3,1048,30.0,True
blue,YOU'RE THROWING,Middle East & North Africa,9,1,5,1,952,11.11111111111111,False
orange,TEAM D7K,Middle East & North Africa,9,2,4,2,1124,22.22222222222222,True
blue,YOU'RE THROWING,Middle East & North Africa,8,4,6,4,1506,50.0,True
orange,TEAM D7K,Middle East & North Africa,9,2,3,2,983,22.22222222222222,False
blue,YOU'RE THROWING,Middle East & North Africa,5,2,3,2,916,40.0,True
orange,TEAM D7K,Middle East & North Africa,7,1,2,1,721,14.285714285714285,False
blue,YOU'RE THROWING,Middle East & North Africa,10,3,4,1,1018,30.0,True
orange,TEAM D7K,Middle East & North Africa,6,2,4,1,958,33.33333333333333,False
blue,TEAM ALKE,Asia-Pacific South,15,3,1,3,1059,20.0,True
orange,DELUXEDREAM,Asia-Pacific South,1,0,7,0,868,0.0,False
blue,TEAM ALKE,Asia-Pacific South,13,4,0,4,1098,30.76923076923077,True
orange,DELUXEDREAM,Asia-Pacific South,1,1,3,1,706,100.0,False
blue,TEAM ALKE,Asia-Pacific South,15,6,2,4,1445,40.0,True
orange,DELUXEDREAM,Asia-Pacific South,10,5,4,3,1381,50.0,False
blue,1NE ESPORTS,Asia-Pacific South,12,3,5,1,1125,25.0,True
orange,HIRAETH,Asia-Pacific South,6,1,5,0,787,16.666666666666664,False
blue,1NE ESPORTS,Asia-Pacific South,9,3,1,1,938,33.33333333333333,True
orange,HIRAETH,Asia-Pacific South,2,0,2,0,507,0.0,False
blue,1NE ESPORTS,Asia-Pacific South,6,2,4,2,1031,33.33333333333333,True
orange,HIRAETH,Asia-Pacific South,4,0,2,0,563,0.0,False
blue,HALAL MEN,Asia-Pacific South,8,2,2,2,918,25.0,True
orange,FLU ESPORTS,Asia-Pacific South,4,1,3,1,737,25.0,False
blue,HALAL MEN,Asia-Pacific South,7,4,2,1,1195,57.14285714285714,True
orange,FLU ESPORTS,Asia-Pacific South,2,0,2,0,565,0.0,False
blue,HALAL MEN,Asia-Pacific South,9,5,6,4,1635,55.55555555555556,True
orange,FLU ESPORTS,Asia-Pacific South,9,1,3,0,800,11.11111111111111,False
blue,PINEAPPLE CAKE,Asia-Pacific South,10,5,4,3,1374,50.0,True
orange,TEAM NAZGUL,Asia-Pacific South,8,3,4,3,1176,37.5,False
blue,PINEAPPLE CAKE,Asia-Pacific South,9,4,2,4,1292,44.44444444444444,True
orange,TEAM NAZGUL,Asia-Pacific South,7,3,5,3,1301,42.85714285714285,False
blue,PINEAPPLE CAKE,Asia-Pacific South,5,4,3,2,1222,80.0,True
orange,TEAM NAZGUL,Asia-Pacific South,7,2,0,2,778,28.57142857142857,False
blue,AZURE ESPORTS,Asia-Pacific South,11,3,4,3,1190,27.27272727272727,True
orange,ZNTRA,Asia-Pacific South,9,1,4,1,876,11.11111111111111,False
blue,AZURE ESPORTS,Asia-Pacific South,13,5,4,4,1470,38.46153846153847,True
orange,ZNTRA,Asia-Pacific South,8,3,8,1,1330,37.5,False
blue,AZURE ESPORTS,Asia-Pacific South,15,1,2,1,924,6.666666666666667,False
orange,ZNTRA,Asia-Pacific South,7,2,12,2,1705,28.57142857142857,True
blue,AZURE ESPORTS,Asia-Pacific South,14,5,3,3,1478,35.714285714285715,True
orange,ZNTRA,Asia-Pacific South,5,2,8,2,1226,40.0,False
blue,TEAM ATELIER,Asia-Pacific South,10,2,6,2,1362,20.0,True
orange,TEAM CELESTIAL,Asia-Pacific South,9,1,6,1,1050,11.11111111111111,False
blue,TEAM ATELIER,Asia-Pacific South,9,0,3,0,747,0.0,False
orange,TEAM CELESTIAL,Asia-Pacific South,4,1,7,1,1002,25.0,True
blue,TEAM ATELIER,Asia-Pacific South,3,1,2,1,746,33.33333333333333,True
orange,TEAM CELESTIAL,Asia-Pacific South,2,0,1,0,474,0.0,False
blue,TEAM ATELIER,Asia-Pacific South,10,1,3,1,852,10.0,False
orange,TEAM CELESTIAL,Asia-Pacific South,4,2,7,2,1186,50.0,True
blue,TEAM ATELIER,Asia-Pacific South,7,3,5,2,1095,42.85714285714285,False
orange,TEAM CELESTIAL,Asia-Pacific South,13,6,2,5,1532,46.15384615384615,True
blue,SCUBADRIVERS,Asia-Pacific South,2,2,7,2,1198,100.0,True
orange,ASIA MANJI,Asia-Pacific South,10,1,0,1,674,10.0,False
blue,SCUBADRIVERS,Asia-Pacific South,5,1,4,0,787,20.0,False
orange,ASIA MANJI,Asia-Pacific South,7,3,4,3,1194,42.85714285714285,True
blue,SCUBADRIVERS,Asia-Pacific South,5,2,3,2,959,40.0,True
orange,ASIA MANJI,Asia-Pacific South,5,1,0,0,650,20.0,False
blue,SCUBADRIVERS,Asia-Pacific South,7,0,6,0,746,0.0,False
orange,ASIA MANJI,Asia-Pacific South,10,1,5,1,843,10.0,True
blue,SCUBADRIVERS,Asia-Pacific South,9,1,5,1,881,11.11111111111111,False
orange,ASIA MANJI,Asia-Pacific South,8,3,6,2,1123,37.5,True
blue,SHOGUNS,Asia-Pacific South,3,1,8,1,1093,33.33333333333333,False
orange,TRIPLEJAWA,Asia-Pacific South,14,3,2,2,1050,21.428571428571427,True
blue,SHOGUNS,Asia-Pacific South,5,2,8,1,1224,40.0,True
orange,TRIPLEJAWA,Asia-Pacific South,11,0,1,0,567,0.0,False
blue,SHOGUNS,Asia-Pacific South,3,0,6,0,814,0.0,False
orange,TRIPLEJAWA,Asia-Pacific South,13,6,3,5,1768,46.15384615384615,True
blue,SHOGUNS,Asia-Pacific South,7,3,2,2,934,42.85714285714285,False
orange,TRIPLEJAWA,Asia-Pacific South,15,10,4,8,2345,66.66666666666666,True
blue,TEAM ALKE,Asia-Pacific South,12,2,3,2,993,16.666666666666664,True
orange,TEAM CELESTIAL,Asia-Pacific South,4,1,4,1,842,25.0,False
blue,TEAM ALKE,Asia-Pacific South,9,4,2,3,1236,44.44444444444444,True
orange,TEAM CELESTIAL,Asia-Pacific South,6,2,4,2,1054,33.33333333333333,False
blue,TEAM ALKE,Asia-Pacific South,3,2,2,2,885,66.66666666666666,True
orange,TEAM CELESTIAL,Asia-Pacific South,3,1,0,1,638,33.33333333333333,False
blue,1NE ESPORTS,Asia-Pacific South,8,4,3,4,1275,50.0,True
orange,ASIA MANJI,Asia-Pacific South,4,0,4,0,567,0.0,False
blue,1NE ESPORTS,Asia-Pacific South,8,1,6,0,991,12.5,False
orange,ASIA MANJI,Asia-Pacific South,8,2,6,1,1319,25.0,True
blue,1NE ESPORTS,Asia-Pacific South,14,6,3,3,1419,42.85714285714285,True
orange,ASIA MANJI,Asia-Pacific South,4,1,3,1,584,25.0,False
blue,1NE ESPORTS,Asia-Pacific South,15,3,11,2,2067,20.0,True
